cumulative energy, local energy at each 100step
18.767,16.1927
18.7669,14.677
18.767,12.2609
18.7668,12.6571
18.7667,10.9297
18.7667,13.1164
18.7667,22.7916
18.7667,20.4702
18.7668,20.2862
18.7668,20.0446
18.7667,20.516
18.7668,19.5643
18.7668,21.7825
18.7669,20.0794
18.7669,18.7153
18.7669,14.3738
18.7669,19.4429
18.7669,14.0268
18.7668,15.3456
18.7669,14.5231
18.7669,18.1316
18.7669,22.145
18.7669,14.4602
18.7667,10.0752
18.7667,18.5123
18.7666,18.6491
18.7666,16.576
18.7666,22.7805
18.7666,21.2199
18.7666,21.0402
18.7666,17.1849
18.7666,20.5003
18.7665,16.317
18.7665,20.2261
18.7666,18.1129
18.7665,21.8359
18.7665,12.6292
18.7664,19.3571
18.7664,15.0202
18.7664,22.2226
18.7665,19.0814
18.7665,19.4664
18.7665,16.571
18.7665,14.5653
18.7664,19.1983
18.7664,19.8709
18.7664,18.5301
18.7664,20.9846
18.7664,17.716
18.7664,20.953
18.7664,22.247
18.7665,17.0901
18.7665,20.7567
18.7665,17.8458
18.7665,20.024
18.7665,21.5984
18.7665,19.731
18.7665,17.4826
18.7664,24.1885
18.7664,16.7361
18.7664,17.0342
18.7664,22.8007
18.7664,19.9127
18.7665,16.0933
18.7666,23.2447
18.7667,21.3803
18.7667,18.4981
18.7667,19.8806
18.7667,18.8231
18.7668,18.475
18.7668,20.1511
18.7669,22.3199
18.767,21.9718
18.7669,12.4185
18.7669,19.5944
18.7669,21.235
18.7669,19.3347
18.767,19.8271
18.7671,20.0424
18.7671,18.5421
18.7671,22.8719
18.7672,18.3836
18.7671,20.0941
18.7671,16.2023
18.767,20.849
18.7671,20.0723
18.7671,15.7235
18.767,17.0669
18.7669,18.6063
18.7669,16.5001
18.7668,15.9956
18.7667,11.1074
18.7666,21.3533
18.7666,10.4762
18.7666,16.1235
18.7666,19.3931
18.7665,15.889
18.7666,20.8489
18.7666,18.8825
18.7666,20.6277
18.7667,17.0183
18.7667,22.2265
18.7668,22.1138
18.7668,24.559
18.7669,18.904
18.7669,18.8699
18.7668,18.1077
18.7668,19.5028
18.7668,22.2521
18.7669,20.765
18.7669,20.8056
18.7668,15.7585
18.7668,18.1951
18.7669,20.8049
18.7669,22.59
18.7669,16.7458
18.7668,18.1291
18.7668,11.6832
18.7666,13.2759
18.7667,25.084
18.7667,19.4857
18.7667,13.4441
18.7666,19.4393
18.7666,16.6284
18.7666,23.5685
18.7667,23.1115
18.7668,17.8097
18.7668,16.6539
18.7667,20.575
18.7667,18.6844
18.7668,18.7631
18.7667,18.6343
18.7667,14.7663
18.7667,18.555
18.7666,18.9566
18.7666,16.6118
18.7666,13.7142
18.7665,20.0368
18.7665,19.6474
18.7666,19.2142
18.7666,20.4838
18.7666,18.2986
18.7666,17.9271
18.7666,19.6218
18.7665,14.8294
18.7665,18.0304
18.7664,22.629
18.7664,18.9432
18.7664,18.6233
18.7665,18.1938
18.7665,22.1507
18.7666,17.9311
18.7666,21.0157
18.7667,24.2945
18.7667,11.0655
18.7667,18.2344
18.7666,20.8267
18.7666,14.7481
18.7665,19.1399
18.7666,23.2863
18.7666,15.6277
18.7665,21.9943
18.7665,11.9837
18.7665,15.1799
18.7665,19.0689
18.7665,19.6192
18.7665,18.533
18.7665,19.6322
18.7665,20.2879
18.7665,17.0998
18.7665,19.3937
18.7665,20.8566
18.7666,22.2619
18.7666,21.5612
18.7667,19.5155
18.7666,16.0205
18.7666,19.8038
18.7667,16.1344
18.7667,20.3592
18.7668,21.4802
18.7668,19.321
18.7668,13.7543
18.7668,20.5419
18.7668,17.8975
18.7667,12.6114
18.7666,18.2325
18.7666,19.2723
18.7666,13.3873
18.7666,20.1055
18.7666,20.0594
18.7667,8.21507
18.7666,7.2684
18.7664,21.1995
18.7665,20.6219
18.7665,19.3045
18.7664,18.9224
18.7665,19.8148
18.7665,12.1924
18.7664,17.4688
18.7664,20.4986
18.7664,18.1196
18.7665,20.4066
18.7663,11.8644
18.7662,14.3022
18.7661,18.8834
18.7662,19.7625
18.7661,16.42
18.7661,22.8209
18.7661,16.1865
18.7661,17.684
18.7661,19.9804
18.766,17.4236
18.766,22.4324
18.7661,21.7117
18.7661,19.3859
18.7662,17.2409
18.7662,17.6428
18.7662,17.0884
18.7662,15.2478
18.7662,21.8362
18.7662,19.1294
18.7662,19.8757
18.7662,22.6975
18.7661,22.3952
18.7662,18.5759
18.7662,17.7992
18.7662,10.6148
18.766,17.7704
18.766,15.8707
18.766,19.4914
18.766,20.7531
18.7661,15.9866
18.7661,20.6788
18.7662,20.2941
18.7662,19.4402
18.7661,17.4025
18.7661,24.9188
18.7662,20.1328
18.7663,19.096
18.7663,23.6178
18.7663,20.109
18.7663,20.4179
18.7663,21.5783
18.7664,16.4363
18.7663,14.3974
18.7663,20.4325
18.7662,16.4094
18.7663,24.4454
18.7663,18.1407
18.7664,21.4577
18.7664,19.0959
18.7665,18.3112
18.7666,20.5954
18.7666,16.9913
18.7666,21.6306
18.7667,19.807
18.7667,22.9447
18.7667,16.9678
18.7667,18.5179
18.7666,20.0609
18.7667,18.9647
18.7664,16.9118
18.7663,17.1699
18.7663,18.696
18.7662,16.3172
18.7662,17.576
18.7662,19.2841
18.7662,14.0881
18.7661,15.6477
18.766,16.909
18.766,16.6667
18.766,22.5441
18.766,21.1958
18.7661,20.0594
18.7661,17.5282
18.7661,16.9288
18.7661,16.5586
18.766,15.1971
18.7661,16.7049
18.7661,17.6241
18.766,20.888
18.7661,17.2222
18.766,22.4033
18.766,13.3911
18.766,19.9136
18.766,22.6248
18.766,19.7951
18.766,17.2399
18.766,16.764
18.766,17.0533
18.766,19.7726
18.766,23.0185
18.766,18.0053
18.7659,15.597
18.7658,20.7035
18.7659,20.1469
18.7658,18.9324
18.7658,22.0945
18.7658,9.99855
18.7657,17.407
18.7656,20.7126
18.7656,14.9978
18.7656,20.8503
18.7656,21.2746
18.7656,19.5534
18.7657,19.6876
18.7656,19.741
18.7657,21.2864
18.7657,23.5778
18.7657,19.9196
18.7657,17.3069
18.7657,18.1012
18.7657,19.1092
18.7658,21.6134
18.7658,19.155
18.7658,21.4953
18.7658,15.4798
18.7658,18.2868
18.7658,19.274
18.7659,19.8973
18.7658,21.5804
18.7658,19.7959
18.7657,19.6123
18.7657,16.567
18.7657,14.435
18.7657,13.2046
18.7656,14.9379
18.7656,19.4555
18.7657,21.8354
18.7657,19.4684
18.7658,17.889
18.7658,19.7135
18.7658,20.9702
18.7658,17.4088
18.7658,19.5085
18.7657,11.2672
18.7656,23.0926
18.7657,18.3657
18.7656,18.1308
18.7655,8.38981
18.7655,18.5146
18.7654,15.1762
18.7653,20.6072
18.7654,22.8842
18.7653,15.5967
18.7654,22.6342
18.7654,22.5525
18.7655,22.3583
18.7656,22.3397
18.7656,15.401
18.7656,21.7744
18.7657,20.6061
18.7657,16.0603
18.7656,17.8781
18.7656,13.467
18.7654,17.7579
18.7655,21.8436
18.7655,20.6874
18.7656,20.4444
18.7655,21.2078
18.7656,20.0421
18.7656,22.9867
18.7657,22.5769
18.7657,18.0166
18.7657,18.2648
18.7657,22.9368
18.7657,22.0798
18.7657,15.4499
18.7657,15.7344
18.7657,20.2627
18.7658,20.6427
18.7659,21.5004
18.7659,15.4573
18.7659,19.2094
18.7659,19.0156
18.766,19.7276
18.766,21.178
18.766,21.7006
18.7661,17.1323
18.766,17.9891
18.766,14.7904
18.7659,12.3071
18.7659,16.6265
18.7658,14.1051
18.7657,11.7713
18.7656,12.0721
18.7656,19.6706
18.7657,19.9685
18.7657,18.7161
18.7657,20.0693
18.7657,19.7064
18.7657,20.7383
18.7658,18.1364
18.7655,8.21619
18.7655,20.6978
18.7654,17.6041
18.7654,20.7618
18.7655,21.0592
18.7654,17.1085
18.7654,15.6052
18.7654,22.7153
18.7655,19.8759
18.7655,13.9148
18.7653,17.0212
18.7654,23.0952
18.7655,21.9897
18.7655,18.9091
18.7655,15.7895
18.7654,18.9279
18.7654,24.4166
18.7655,14.5136
18.7654,14.8396
18.7654,15.5035
18.7655,18.4625
18.7654,14.4966
18.7653,16.2456
18.7654,21.379
18.7654,23.6051
18.7655,23.3262
18.7656,21.7276
18.7656,19.2157
18.7656,16.9316
18.7656,16.3067
18.7656,16.6621
18.7656,20.4326
18.7657,23.8759
18.7657,19.4833
18.7657,20.3197
18.7657,20.4541
18.7658,17.7505
18.7658,20.0695
18.7657,16.3019
18.7657,15.6315
18.7657,19.1873
18.7657,18.9675
18.7657,20.4142
18.7657,14.4879
18.7656,19.736
18.7656,23.5229
18.7655,18.7125
18.7655,24.6795
18.7655,12.3472
18.7654,17.9825
18.7654,14.5504
18.7653,21.1304
18.7654,17.9907
18.7653,16.1306
18.7652,14.2325
18.7652,19.5352
18.7652,16.6896
18.7652,18.7024
18.7653,22.0941
18.7653,21.1975
18.7652,14.707
18.7652,21.7067
18.7652,16.8352
18.7652,20.4848
18.7652,19.5822
18.7652,20.7948
18.7652,16.3683
18.7652,17.7314
18.7652,24.1722
18.7652,17.8719
18.7652,19.4106
18.7652,19.1692
18.7652,18.1232
18.7652,19.819
18.7652,24.614
18.7652,14.8607
18.7651,16.4856
18.7651,18.8539
18.765,15.8701
18.7649,14.5163
18.7649,19.5207
18.7649,19.6128
18.765,22.9608
18.765,18.3081
18.765,22.3729
18.7651,20.507
18.765,16.3837
18.7651,18.5019
18.7651,19.6778
18.765,13.9938
18.765,18.7345
18.7649,21.5683
18.765,14.0966
18.7649,17.5895
18.765,23.924
18.7651,19.646
18.7652,12.3079
18.7651,19.4597
18.7651,20.3032
18.7651,15.983
18.765,21.1732
18.7651,21.4573
18.7651,18.5513
18.7651,19.394
18.7652,20.04
18.7652,21.1641
18.7652,23.5062
18.7653,22.855
18.7654,21.7582
18.7654,20.8008
18.7654,19.8813
18.7654,15.9523
18.7654,14.7904
18.7653,15.3987
18.7652,18.0465
18.7653,17.3901
18.7652,17.3745
18.7653,21.8713
18.7653,22.4738
18.7653,18.1923
18.7653,14.2194
18.7654,23.6749
18.7655,19.8344
18.7655,21.1198
18.7655,15.2097
18.7655,17.9019
18.7655,19.1128
18.7656,22.7732
18.7657,17.1559
18.7657,16.0567
18.7657,21.3117
18.7657,17.9522
18.7657,18.7909
18.7657,22.7895
18.7658,21.8973
18.7658,20.1867
18.7659,15.9457
18.7658,17.5587
18.7658,19.2652
18.7659,15.7768
18.766,19.5501
18.766,18.7759
18.766,18.2462
18.766,16.081
18.7659,18.4666
18.7659,19.3076
18.766,17.4688
18.7659,20.2022
18.7659,16.1487
18.7658,20.0274
18.7659,22.0552
18.7659,19.784
18.7658,16.7544
18.7658,17.8211
18.7658,22.1742
18.7658,21.5796
18.7658,17.7607
18.7658,20.3736
18.7659,13.5737
18.7658,19.042
18.7658,19.6892
18.7659,15.49
18.7658,20.0088
18.7659,12.8517
18.7658,21.5249
18.7658,17.3642
18.7657,13.3888
18.7657,19.8041
18.7657,13.7937
18.7656,13.586
18.7657,22.0355
18.7656,18.16
18.7657,23.6576
18.7657,15.5736
18.7657,17.7851
18.7656,11.94
18.7656,19.7857
18.7657,19.7361
18.7657,19.9657
18.7657,14.1904
18.7657,21.8172
18.7657,15.8774
18.7657,19.8567
18.7657,19.2859
18.7657,20.2817
18.7658,21.6408
18.7658,10.9148
18.7657,15.1869
18.7657,19.1922
18.7657,19.4852
18.7658,15.3986
18.7657,14.2994
18.7656,13.2532
18.7656,19.8701
18.7655,18.404
18.7656,19.3687
18.7656,22.0925
18.7656,17.0013
18.7656,17.6244
18.7656,21.8928
18.7657,18.0995
18.7657,19.7652
18.7657,23.2501
18.7657,19.6377
18.7656,18.62
18.7656,22.4656
18.7656,14.007
18.7655,17.2419
18.7656,22.2331
18.7656,17.987
18.7656,15.7398
18.7655,20.1105
18.7656,19.2488
18.7656,21.3985
18.7656,21.8346
18.7657,19.9786
18.7657,19.0692
18.7657,18.0828
18.7657,16.0666
18.7657,23.4662
18.7657,12.944
18.7656,18.582
18.7657,17.128
18.7657,20.0571
18.7657,20.0297
18.7658,14.7864
18.7657,15.8799
18.7657,22.3039
18.7657,18.2462
18.7657,23.7066
18.7658,21.2319
18.7658,21.1273
18.7658,19.0358
18.7658,21.7718
18.7658,19.3517
18.7658,21.0195
18.7659,20.001
18.7659,22.429
18.766,22.3976
18.766,21.1708
18.766,17.5593
18.7661,24.0902
18.766,16.1659
18.7659,12.802
18.7658,17.5811
18.7658,17.7302
18.7658,22.5713
18.7657,17.1159
18.7657,17.9365
18.7657,18.9284
18.7657,16.0847
18.7657,20.5362
18.7657,20.7037
18.7657,16.5922
18.7657,17.0152
18.7657,22.0093
18.7657,18.8512
18.7658,20.6657
18.7658,20.8077
18.7658,18.0644
18.7658,16.9774
18.7658,16.3149
18.7658,18.2326
18.7658,16.0979
18.7658,22.8797
18.7659,17.0825
18.7659,20.6415
18.766,19.6628
18.766,19.11
18.766,18.3948
18.7659,14.5169
18.7659,15.2143
18.7658,21.42
18.7659,14.9948
18.7658,16.0393
18.7658,15.8826
18.7658,22.4509
18.7658,20.6519
18.7658,20.0339
18.7658,16.3855
18.7658,21.4913
18.7658,21.4853
18.7659,17.612
18.7659,19.9696
18.7659,16.8125
18.7659,20.4743
18.7659,13.6788
18.7659,17.7289
18.7659,18.8393
18.7659,22.0584
18.7659,23.3421
18.7659,19.0753
18.7658,13.0768
18.7659,20.4213
18.7659,20.0783
18.7659,18.7462
18.7658,17.4358
18.7658,16.2413
18.7658,20.3628
18.7658,18.5618
18.7656,4.69883
18.7656,17.9049
18.7656,22.6097
18.7656,20.2086
18.7656,18.8688
18.7656,19.3366
18.7656,17.2589
18.7656,16.7073
18.7656,18.7784
18.7656,12.0532
18.7656,21.5126
18.7655,14.8046
18.7655,20.8734
18.7655,14.4755
18.7654,11.0382
18.7654,19.6396
18.7654,17.0985
18.7654,22.1704
18.7654,17.674
18.7653,15.3981
18.7653,21.6777
18.7653,17.0901
18.7653,15.7581
18.7653,17.1323
18.7652,17.4625
18.7652,18.2151
18.7652,16.872
18.765,14.0499
18.7649,19.1954
18.7649,20.6232
18.7649,18.4125
18.7648,19.6841
18.7649,19.8035
18.7649,20.0372
18.7649,18.1007
18.7649,22.8592
18.765,21.8154
18.765,10.7081
18.765,17.8824
18.7649,21.9948
18.7649,15.7974
18.7648,16.7418
18.7648,17.8437
18.7647,14.591
18.7646,14.748
18.7645,22.7312
18.7646,17.2039
18.7646,21.0377
18.7646,20.7913
18.7646,21.8849
18.7646,15.8382
18.7646,15.0869
18.7646,17.2838
18.7646,19.0949
18.7646,17.5474
18.7647,18.1114
18.7647,23.3027
18.7647,19.3818
18.7647,15.7598
18.7646,11.9809
18.7646,19.0481
18.7646,15.7828
18.7646,21.0082
18.7646,16.4256
18.7647,19.4033
18.7645,16.0451
18.7645,15.0125
18.7644,18.6821
18.7645,19.596
18.7645,20.2631
18.7646,15.0511
18.7645,18.3352
18.7645,13.3708
18.7644,13.3968
18.7643,17.9083
18.7643,18.0321
18.7643,17.3002
18.7644,18.9766
18.7644,19.3159
18.7643,14.1444
18.7643,19.0782
18.7643,19.2164
18.7643,15.3472
18.7643,18.005
18.7643,18.3559
18.7643,16.4005
18.7642,21.6958
18.7643,19.8959
18.7643,18.3044
18.7644,24.8021
18.7644,13.8154
18.7644,17.7275
18.7644,23.1451
18.7645,19.8297
18.7645,18.6768
18.7646,23.0146
18.7646,15.3439
18.7646,15.3078
18.7646,19.9606
18.7646,16.6562
18.7646,19.964
18.7645,18.4887
18.7645,22.0658
18.7645,18.9784
18.7645,19.1277
18.7645,18.1598
18.7646,20.9114
18.7646,18.8036
18.7646,16.9615
18.7646,22.0976
18.7646,20.6927
18.7646,20.999
18.7647,20.7532
18.7647,18.6807
18.7647,19.9966
18.7647,12.82
18.7645,9.71355
18.7645,25.3325
18.7646,21.745
18.7646,18.1257
18.7646,22.3243
18.7646,20.2037
18.7646,20.4753
18.7646,20.7219
18.7646,18.1784
18.7646,19.3809
18.7646,13.9695
18.7646,16.0944
18.7646,16.6247
18.7646,16.1543
18.7645,15.8289
18.7645,20.3911
18.7646,19.6932
18.7647,22.7321
18.7647,21.159
18.7647,21.2305
18.7648,20.7716
18.7647,16.0733
18.7648,19.2629
18.7648,16.5829
18.7646,13.6232
18.7646,22.1329
18.7647,21.5752
18.7648,20.7636
18.7649,23.4931
18.7649,22.7996
18.765,21.7574
18.765,16.6032
18.7651,18.6136
18.7651,18.5181
18.7651,14.3697
18.7651,19.9396
18.7651,16.3707
18.7651,19.3802
18.7652,18.3308
18.7652,21.5099
18.7652,19.8917
18.7652,22.9201
18.7653,21.35
18.7654,21.9854
18.7654,17.2521
18.7654,21.1697
18.7654,19.3004
18.7654,18.7455
18.7655,12.0852
18.7654,12.4275
18.7654,19.8753
18.7653,12.3125
18.7653,17.2656
18.7653,21.0847
18.7652,17.5915
18.7652,16.5156
18.7652,17.5604
18.7651,13.2463
18.765,16.0234
18.7648,20.9391
18.7649,19.9611
18.7648,20.9547
18.7648,18.0513
18.7648,23.6317
18.7648,23.0389
18.7649,18.0513
18.7649,19.4741
18.7649,16.096
18.7648,12.75
18.7648,19.7932
18.7648,13.8419
18.7647,19.4761
18.7648,22.7737
18.7649,22.291
18.7649,18.3715
18.7649,20.8523
18.7649,17.1352
18.7649,13.5523
18.7649,15.1046
18.7649,15.3448
18.7649,23.7893
18.765,18.3924
18.765,24.186
18.765,17.925
18.765,19.6543
18.765,21.9209
18.7651,9.98088
18.765,22.7158
18.765,16.5587
18.765,16.2187
18.7649,17.517
18.7649,18.581
18.7648,14.5961
18.7648,22.9428
18.7649,20.0433
18.7649,21.9909
18.765,19.5421
18.765,18.6814
18.7651,17.1015
18.765,18.8125
18.765,19.9893
18.765,17.4035
18.765,17.5679
18.7649,12.9708
18.7648,13.4503
18.7647,18.0899
18.7647,17.2664
18.7647,17.5421
18.7647,18.8585
18.7646,16.4024
18.7646,20.4462
18.7646,16.0302
18.7646,19.4494
18.7645,16.6212
18.7645,25.2457
18.7646,18.6053
18.7647,21.0829
18.7647,22.8437
18.7647,19.9303
18.7647,18.3973
18.7646,20.9607
18.7645,14.3901
18.7645,21.0648
18.7645,18.7149
18.7645,14.7597
18.7645,21.9614
18.7645,17.4984
18.7645,17.6677
18.7645,16.6495
18.7645,15.9725
18.7645,17.5577
18.7645,17.8089
18.7645,21.7748
18.7645,14.6421
18.7645,21.1003
18.7645,19.9652
18.7646,19.2112
18.7646,13.6304
18.7645,20.5267
18.7645,19.4214
18.7645,18.0847
18.7645,17.3891
18.7645,20.9015
18.7646,19.4441
18.7645,17.7772
18.7646,21.9606
18.7646,21.9907
18.7646,19.679
18.7646,18.1566
18.7646,17.0793
18.7645,12.8916
18.7645,16.1863
18.7645,19.9638
18.7645,19.6569
18.7645,17.552
18.7644,14.899
18.7645,17.946
18.7644,13.9563
18.7644,19.1782
18.7644,22.8321
18.7645,23.5491
18.7645,20.498
18.7644,15.9445
18.7645,12.8795
18.7644,14.7667
18.7643,16.0323
18.7643,24.8048
18.7643,19.9225
18.7644,22.3801
18.7644,20.3978
18.7645,22.2025
18.7644,12.2865
18.7644,19.4984
18.7644,21.1041
18.7645,19.5724
18.7645,20.5592
18.7645,23.2372
18.7645,8.73454
18.7644,19.2017
18.7644,22.4332
18.7645,18.8104
18.7644,15.456
18.7645,22.9936
18.7645,23.4463
18.7645,18.6418
18.7646,24.0291
18.7645,14.6322
18.7645,19.1453
18.7646,23.5787
18.7646,16.8628
18.7646,17.8935
18.7646,17.9739
18.7647,18.2641
18.7647,19.203
18.7647,19.4559
18.7647,20.4579
18.7648,21.5544
18.7648,19.9612
18.7649,21.4225
18.7649,19.6788
18.7649,15.6206
18.765,22.2945
18.7651,18.4352
18.765,19.1801
18.765,13.0802
18.765,20.2103
18.765,17.2498
18.765,22.8273
18.765,14.8299
18.7649,20.9187
18.7649,19.5088
18.7649,19.4106
18.7649,20.4856
18.765,20.4479
18.765,19.888
18.765,15.9994
18.765,19.9482
18.765,20.9952
18.7651,18.6751
18.7651,20.1231
18.7652,21.6877
18.7653,21.6264
18.7653,22.0246
18.7653,19.3817
18.7653,19.3832
18.7653,19.154
18.7653,18.2834
18.7653,16.2618
18.7653,17.2481
18.7653,18.8654
18.7653,19.2413
18.7653,15.448
18.7653,19.143
18.7653,21.751
18.7654,21.371
18.7654,19.7219
18.7655,20.8716
18.7655,23.7692
18.7655,15.6961
18.7655,15.6173
18.7654,16.3582
18.7654,21.7894
18.7654,14.8855
18.7654,20.3113
18.7655,20.1502
18.7655,18.9154
18.7655,15.508
18.7654,20.0161
18.7654,19.0772
18.7654,19.1013
18.7654,21.2687
18.7654,21.3348
18.7654,17.6795
18.7655,20.5815
18.7655,19.5843
18.7655,23.1549
18.7655,13.4022
18.7655,22.0796
18.7655,13.4409
18.7655,21.829
18.7656,20.5169
18.7655,19.3622
18.7655,14.8259
18.7654,18.3909
18.7654,15.6878
18.7653,12.3055
18.7653,22.6741
18.7653,20.55
18.7654,23.8218
18.7653,19.2202
18.7653,21.5348
18.7653,23.2316
18.7653,21.5556
18.7653,20.3204
18.7654,18.1452
18.7654,17.3584
18.7654,18.7044
18.7654,12.3137
18.7653,19.5428
18.7653,22.7399
18.7654,21.9307
18.7654,16.4243
18.7654,16.4329
18.7654,22.2639
18.7654,14.9738
18.7654,16.0542
18.7655,18.9587
18.7654,15.4877
18.7654,16.8374
18.7653,19.58
18.7654,23.7098
18.7654,15.2062
18.7653,20.573
18.7654,23.6862
18.7654,18.6004
18.7653,14.3693
18.7653,19.3538
18.7653,23.2851
18.7654,19.8966
18.7653,15.974
18.7653,23.8897
18.7653,19.6771
18.7654,24.7537
18.7655,21.2418
18.7654,15.0586
18.7654,17.5788
18.7654,19.5755
18.7654,16.9322
18.7654,15.7348
18.7655,22.5405
18.7655,19.0374
18.7656,19.608
18.7656,21.7864
18.7657,17.8019
18.7656,18.9325
18.7656,19.1601
18.7656,13.8895
18.7655,17.1975
18.7655,15.5802
18.7655,14.828
18.7654,14.7264
18.7653,18.0134
18.7654,21.3703
18.7654,19.506
18.7654,13.3693
18.7653,18.0725
18.7652,14.8971
18.7652,15.2901
18.7652,20.9717
18.7653,13.5852
18.7653,22.0078
18.7653,20.5077
18.7653,19.3116
18.7653,18.4999
18.7653,12.4198
18.7651,9.18417
18.7651,20.256
18.7651,20.4878
18.7651,16.0665
18.7651,20.7399
18.7652,17.9864
18.7651,18.3701
18.7651,17.3645
18.7651,18.382
18.7651,14.9938
18.7651,16.7527
18.7651,21.8666
18.7651,17.4025
18.7651,24.3823
18.7651,19.2175
18.7652,21.337
18.7652,18.8602
18.7652,20.0453
18.7652,17.9167
18.7652,19.8158
18.7652,16.8108
18.7652,21.2805
18.7652,21.8011
18.7652,21.0317
18.7653,19.2485
18.7653,17.8733
18.7652,13.3481
18.7652,20.5993
18.7652,18.0443
18.7652,19.6791
18.7652,22.1165
18.7652,21.4777
18.7653,18.4217
18.7653,19.8773
18.7653,17.4129
18.7653,18.6775
18.7652,14.5044
18.7651,19.0769
18.7651,20.0338
18.7652,24.6104
18.7652,20.6755
18.7652,22.2335
18.7653,20.9406
18.7653,17.4402
18.7654,22.9843
18.7654,18.794
18.7654,20.0777
18.7654,19.5151
18.7654,20.101
18.7653,17.3898
18.7653,6.44199
18.7651,17.8552
18.7651,21.633
18.7651,19.6914
18.7652,14.0312
18.7651,15.4829
18.7651,20.8047
18.7652,22.6194
18.7652,18.4939
18.7652,20.0751
18.7652,17.3278
18.7651,21.3861
18.7651,17.5157
18.765,18.7619
18.7651,17.2554
18.765,17.2693
18.765,11.6468
18.765,19.2151
18.765,20.767
18.765,15.5874
18.7649,18.3513
18.7649,24.0573
18.765,18.6293
18.7649,17.0384
18.7649,15.0512
18.7648,19.0067
18.7648,20.4042
18.7648,18.3517
18.7648,17.1647
18.7648,24.1795
18.7648,13.5426
18.7649,21.7327
18.765,21.6422
18.7651,23.6808
18.765,17.3425
18.765,17.713
18.765,22.3046
18.765,15.6892
18.765,21.3504
18.765,16.2445
18.7651,21.3603
18.7651,23.5127
18.7651,20.8272
18.7651,21.7933
18.765,17.217
18.765,17.3328
18.7651,18.5235
18.765,13.6607
18.7649,16.335
18.765,18.6761
18.7649,16.0344
18.7648,19.5345
18.7649,23.6291
18.7649,17.4805
18.7649,18.1273
18.7649,21.8064
18.765,21.9557
18.765,18.2906
18.7651,22.3548
18.7651,23.2226
18.7651,20.9194
18.7651,20.7492
18.7652,22.1046
18.7652,16.8995
18.7651,16.4169
18.7652,21.0346
18.7652,17.1448
18.7652,19.6114
18.7651,19.5816
18.7651,21.1298
18.7651,21.8936
18.7651,20.0177
18.765,16.1483
18.765,17.7324
18.765,17.7729
18.765,15.4202
18.7649,18.5112
18.765,18.81
18.765,18.6778
18.765,19.8077
18.765,20.2593
18.7649,14.7758
18.7648,16.7509
18.7648,19.0525
18.7648,22.9748
18.7649,20.813
18.7649,19.1787
18.765,23.1883
18.765,19.8697
18.765,16.0323
18.765,8.21942
18.7649,18.8671
18.7649,20.053
18.765,19.396
18.7649,19.4855
18.765,16.5323
18.7649,17.2788
18.7649,19.8126
18.765,17.0765
18.765,22.1923
18.7652,24.6078
18.7652,14.3863
18.7652,19.0508
18.7652,22.2675
18.7652,17.5866
18.7651,16.2532
18.7652,21.4666
18.7652,20.5367
18.7652,20.3401
18.7652,19.3907
18.7653,21.1941
18.7654,20.8256
18.7655,22.8618
18.7655,19.4258
18.7655,16.8514
18.7655,20.4788
18.7655,17.396
18.7655,22.393
18.7655,16.5389
18.7654,12.1664
18.7654,17.7991
18.7654,20.5618
18.7655,18.4939
18.7655,19.9466
18.7655,20.1115
18.7655,22.4052
18.7656,18.2208
18.7655,18.5329
18.7655,16.795
18.7654,20.4262
18.7655,21.5381
18.7656,18.1371
18.7656,18.7899
18.7656,17.5647
18.7655,21.0836
18.7656,20.9499
18.7656,13.8585
18.7656,17.9865
18.7655,14.458
18.7655,19.2199
18.7656,19.5762
18.7656,19.312
18.7655,19.5876
18.7656,16.1046
18.7655,17.2199
18.7656,21.7366
18.7655,13.0584
18.7654,18.1323
18.7655,22.797
18.7655,20.7291
18.7656,20.2111
18.7655,15.8976
18.7655,17.9516
18.7655,18.6125
18.7654,17.238
18.7655,24.5712
18.7656,21.5989
18.7657,20.0705
18.7657,17.236
18.7657,18.4954
18.7657,16.7458
18.7657,8.67779
18.7656,22.5589
18.7656,19.1835
18.7656,20.2534
18.7656,17.7092
18.7657,16.9183
18.7656,20.2043
18.7657,19.5462
18.7657,20.2766
18.7657,21.7271
18.7657,22.8682
18.7658,23.7925
18.7659,21.8412
18.7659,17.1649
18.7658,13.8401
18.7658,17.7167
18.7656,17.0607
18.7657,20.8907
18.7657,17.6395
18.7657,21.3994
18.7656,18.0617
18.7656,21.3222
18.7656,21.5135
18.7655,18.7936
18.7655,13.0746
18.7655,18.6791
18.7654,12.5423
18.7654,18.9665
18.7654,18.1999
18.7655,21.5525
18.7654,16.2594
18.7654,18.2373
18.7654,18.0196
18.7654,17.0503
18.7654,21.0973
18.7654,21.4683
18.7654,18.7255
18.7654,17.1819
18.7654,17.8282
18.7654,18.2061
18.7653,15.5174
18.7653,23.2434
18.7654,23.5085
18.7654,20.0118
18.7654,17.5801
18.7654,18.5524
18.7653,15.9119
18.7653,18.4385
18.7654,21.2633
18.7654,19.4302
18.7655,24.1191
18.7655,16.1993
18.7654,14.739
18.7653,12.9519
18.7651,17.827
18.7651,20.6693
18.7651,21.7763
18.7652,21.6041
18.7653,20.1224
18.7653,16.1964
18.7652,15.9657
18.7652,20.7624
18.7652,15.6713
18.7651,16.2199
18.7651,20.6469
18.7651,11.3055
18.765,20.1614
18.7651,20.476
18.7651,23.4338
18.7652,18.1567
